"filename", "language", "Python", "Docker", "Shell Script", "pip requirements", "JSON", "YAML", "MS SQL", "Markdown", "Properties", "HTML", "JavaScript", "CSS", "XML", "comment", "blank", "total"
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Nighthaunt Assassin/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Nyxborn Serpent/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Oblivion Devourer/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Pious Courser/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Radiant Angel/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Raging Firekin/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Ralgar, the Inferno King/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Ravaging Ghoul/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Sage of the Ancient Grove/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Seraph of the Eternal Flame/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Shadow Stalker/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Shadowtide Leviathan/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Shifting Tides Elemental/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Soul Devourer/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Spectral Harbinger/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Storm Bringer/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Sunlit Priestess/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Sylvan Harmonist/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Sylvan Warden/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Temporal Traveler/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Thalassian Tidecaller/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Thornroot Druid/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Thornwood Guardian/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Thornwood Ranger/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Thornwood Sentinel/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Thunderclap Behemoth/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Thundering Behemoth/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Tidal Sprite/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Titan Giant/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Torrent Elemental/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Verdant Titan/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Verdant Wyrm/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Voidwisp Harbinger/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/creature/Vorinclex, Apex of Mutation/data.json", "JSON", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Aetheric Nexus/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Arcane Haven/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Arcane Sanctuary/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Celestial Haven/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Elysian Grove/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Forest/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Island/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Luminous Glade/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Mountain/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Mystic Reflection Pool/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Nexus of the Eternal Seas/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Plains/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Sanctum of Eternal Flames/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Sanctum of Verdant Growth/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Swamp/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Verdant Sanctuary/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/land/Volcanic Fumaroles/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Abyssal Echoes/data.json", "JSON", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Angelic Blessing/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Apocalypse Riders/data.json", "JSON", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Arcane Convergence/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Arcane Torrent/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Awaken the Elemental/data.json", "JSON", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Call of the Ancient Ones/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Call of the Tides/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Call to Unity/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Cataclysmic Inferno/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Cataclysmic Surge/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Celestial Blessing/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Celestial Purge/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Celestial Renewal/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Chaos Unleashed/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Chaotic Eruption/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Dark Offering/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Demonic Ascendance/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Divine Blessing/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Divine Intervention/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Divine Offering/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Divine Rebirth/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Divine Reckoning/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Earthquake Tremor/data.json", "JSON", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Eldritch Rebirth/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Ephemeral Eruption/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Falling Stars/data.json", "JSON", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Fiery Burst/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Flameblast/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Flames of Fury/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Flamestrike Surge/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Fleeting Insight/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Forest's Embrace/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Harvest Blessing/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Icy Imprisonment/data.json", "JSON", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Judgment Day/data.json", "JSON", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Mind's Insight/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Mindful Manipulation/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Mindful Reflection/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Mystic Insight/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Mystic Reversal/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Natural Growth/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Natural Harmony/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Naturalize/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Nature's Embrace/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Overgrowth/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Rift in Reality/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Righteous Conviction/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Soul Siphon/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Soul Transfer/data.json", "JSON", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Spectral Embrace/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Temporal Distortion/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Temporal Flux/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Thunderstrike/data.json", "JSON", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Time Rift Convergence/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Time Warp/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Torrential Manipulation/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Treasure Hunt/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Unearthly Blaze/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Unleash the Elements/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Unyielding Resolve/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Vampiric Revelry/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Verdant Genesis/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Verdant Harvest/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/cards/sorcery/Wild Growth/data.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/xuanpeichen/Desktop/code/python/openai/src/clean_space.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 30
"/Users/xuanpeichen/Desktop/code/python/openai/src/database.py", "Python", 591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 126, 750
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/agent.py", "Python", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30, 113
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/base_agent_room.py", "Python", 729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 203, 1031
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/buffs.py", "Python", 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 46, 230
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/card.py", "Python", 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 76, 349
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/custom_print.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 18
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/demo_room.py", "Python", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 71, 198
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/game_function_tool.py", "Python", 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 65, 284
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/game_recorder.py", "Python", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25, 125
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/player.py", "Python", 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 150, 617
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/player_agent_room.py", "Python", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 75, 195
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/ppo_train.py", "Python", 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 95, 395
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/pydantic_model.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/rlearning/config/green/ppo_lstm.yaml", "YAML", 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 14, 47, 169
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/rlearning/config/green/ppo_lstm2.yaml", "YAML", 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 14, 47, 169
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/rlearning/config/green/ppo_lstm3.yaml", "YAML", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 14, 47, 170
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/rlearning/config/green/ppo_lstm4.yaml", "YAML", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 14, 47, 170
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/rlearning/config/red/ppo.yaml", "YAML", 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 14, 46, 146
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/rlearning/config/red/ppo2.yaml", "YAML", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 14, 48, 151
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/rlearning/config/white/action_embed.yaml", "YAML", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 14, 48, 164
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/rlearning/config/white/action_embed2.yaml", "YAML", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 14, 48, 164
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/rlearning/config/white/ppo.yaml", "YAML", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 14, 45, 147
"/Users/xuanpeichen/Desktop/code/python/openai/src/game/rlearning/config/white/ppo2.yaml", "YAML", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 14, 47, 152
